,County,Technology,Year,Vehicle Count,Make,Model
22828,Sullivan,BEV,2023,17,VOLKSWAGEN,ID.4
22829,Sullivan,BEV,2023,1,VOLVO,C40
22830,Sullivan,BEV,2023,8,VOLVO,XC40
22831,Sullivan,PHEV,2023,7,AUDI,A3
22832,Sullivan,PHEV,2023,3,AUDI,Q5 E
22833,Sullivan,PHEV,2023,7,BMW,330E
22834,Sullivan,PHEV,2023,10,BMW,I3
22835,Sullivan,PHEV,2023,9,BMW,I8
22836,Sullivan,PHEV,2023,4,BMW,X3
22837,Sullivan,PHEV,2023,20,BMW,X5
22838,Sullivan,PHEV,2023,4,CADILLAC,ELR
22839,Sullivan,PHEV,2023,57,CHEVROLET,VOLT
22840,Sullivan,PHEV,2023,44,CHRYSLER,PACIFICA
22841,Sullivan,PHEV,2023,1,DODGE,HORNET
22842,Sullivan,PHEV,2023,16,FORD,C-MAX
22843,Sullivan,PHEV,2023,13,FORD,ESCAPE
22844,Sullivan,PHEV,2023,15,FORD,FUSION
22845,Sullivan,PHEV,2023,11,HONDA,CLARITY
22846,Sullivan,PHEV,2023,3,HYUNDAI,TUCSON
22847,Sullivan,PHEV,2023,8,JEEP,GRAND CHEROKEE
22848,Sullivan,PHEV,2023,25,JEEP,WRANGLER
22849,Sullivan,PHEV,2023,6,KIA,NIRO
22850,Sullivan,PHEV,2023,1,KIA,OPTIMA
22851,Sullivan,PHEV,2023,6,KIA,SORENTO
22852,Sullivan,PHEV,2023,1,KIA,SPORTAGE
22853,Sullivan,PHEV,2023,3,LAND ROVER,RANGE ROVER
22854,Sullivan,PHEV,2023,4,LEXUS,NX
22855,Sullivan,PHEV,2023,4,LINCOLN,AVIATOR
22856,Sullivan,PHEV,2023,2,LINCOLN,CORSAIR
22857,Sullivan,PHEV,2023,2,MERCEDES-BENZ,GLC-CLASS
22858,Sullivan,PHEV,2023,5,MERCEDES-BENZ,GLE-CLASS
22859,Sullivan,PHEV,2023,2,MINI,COUNTRYMAN
22860,Sullivan,PHEV,2023,20,MITSUBISHI,OUTLANDER
22861,Sullivan,PHEV,2023,10,PORSCHE,CAYENNE
22862,Sullivan,PHEV,2023,4,TOYOTA,PRIUS PLUG-IN
22863,Sullivan,PHEV,2023,23,TOYOTA,PRIUS PRIME
22864,Sullivan,PHEV,2023,19,TOYOTA,RAV4 PRIME
22865,Sullivan,PHEV,2023,21,VOLVO,XC60
22866,Sullivan,PHEV,2023,29,VOLVO,XC90
22867,Sullivan,All,2024,1,ACURA,ZDX
22868,Sullivan,All,2024,7,AUDI,A3
22869,Sullivan,All,2024,4,AUDI,E-TRON
22870,Sullivan,All,2024,5,AUDI,Q5 E
22871,Sullivan,All,2024,8,BMW,330E
22872,Sullivan,All,2024,4,BMW,530E
22873,Sullivan,All,2024,15,BMW,I3
22874,Sullivan,All,2024,11,BMW,I4
22875,Sullivan,All,2024,2,BMW,I5
22876,Sullivan,All,2024,5,BMW,I7
22877,Sullivan,All,2024,15,BMW,I8
22878,Sullivan,All,2024,5,BMW,IX
22879,Sullivan,All,2024,4,BMW,X3
22880,Sullivan,All,2024,17,BMW,X5
22881,Sullivan,All,2024,4,CADILLAC,ELR
22882,Sullivan,All,2024,3,CADILLAC,LYRIQ
22883,Sullivan,All,2024,4,CHEVROLET,BLAZER EV
22884,Sullivan,All,2024,11,CHEVROLET,BOLT EUV
22885,Sullivan,All,2024,34,CHEVROLET,BOLT EV
22886,Sullivan,All,2024,55,CHEVROLET,VOLT
22887,Sullivan,All,2024,48,CHRYSLER,PACIFICA
22888,Sullivan,All,2024,8,DODGE,HORNET
22889,Sullivan,All,2024,8,FIAT,500
22890,Sullivan,All,2024,4,FISKER,OCEAN
22891,Sullivan,All,2024,15,FORD,C-MAX
22892,Sullivan,All,2024,14,FORD,ESCAPE
22893,Sullivan,All,2024,21,FORD,F-150
22894,Sullivan,All,2024,11,FORD,FUSION
22895,Sullivan,All,2024,46,FORD,MUSTANG MACH-E
22896,Sullivan,All,2024,1,GEM,GEM
22897,Sullivan,All,2024,3,GENESIS,GV70
22898,Sullivan,All,2024,8,GMC,HUMMER EV PICKUP
22899,Sullivan,All,2024,6,GMC,HUMMER EV SUV
22900,Sullivan,All,2024,11,HONDA,CLARITY
22901,Sullivan,All,2024,3,HONDA,PROLOGUE
22902,Sullivan,All,2024,51,HYUNDAI,IONIQ 5
22903,Sullivan,All,2024,2,HYUNDAI,IONIQ 5 N
22904,Sullivan,All,2024,12,HYUNDAI,IONIQ 6
22905,Sullivan,All,2024,10,HYUNDAI,KONA ELECTRIC
22906,Sullivan,All,2024,4,HYUNDAI,TUCSON
22907,Sullivan,All,2024,13,JEEP,GRAND CHEROKEE
22908,Sullivan,All,2024,30,JEEP,WRANGLER
22909,Sullivan,All,2024,29,KIA,EV6
22910,Sullivan,All,2024,10,KIA,EV9
22911,Sullivan,All,2024,19,KIA,NIRO
22912,Sullivan,All,2024,3,KIA,OPTIMA
22913,Sullivan,All,2024,12,KIA,SORENTO
22914,Sullivan,All,2024,5,KIA,SPORTAGE
22915,Sullivan,All,2024,3,LAND ROVER,RANGE ROVER
22916,Sullivan,All,2024,10,LEXUS,NX
22917,Sullivan,All,2024,1,LEXUS,RX
22918,Sullivan,All,2024,7,LEXUS,RZ
22919,Sullivan,All,2024,5,LINCOLN,AVIATOR
22920,Sullivan,All,2024,5,LINCOLN,CORSAIR
22921,Sullivan,All,2024,7,LUCID,AIR
22922,Sullivan,All,2024,4,MAZDA,CX-90
22923,Sullivan,All,2024,5,MERCEDES-BENZ,EQS-CLASS SEDAN
22924,Sullivan,All,2024,8,MERCEDES-BENZ,GLE-CLASS
22925,Sullivan,All,2024,8,MINI,COUNTRYMAN
22926,Sullivan,All,2024,28,MITSUBISHI,OUTLANDER
22927,Sullivan,All,2024,13,NISSAN,ARIYA
22928,Sullivan,All,2024,34,NISSAN,LEAF
22929,Sullivan,All,2024,13,PORSCHE,CAYENNE
22930,Sullivan,All,2024,15,PORSCHE,TAYCAN
22931,Sullivan,All,2024,7,RIVIAN,R1S
22932,Sullivan,All,2024,11,RIVIAN,R1T
22933,Sullivan,All,2024,4,SMART,FORTWO ELECTRIC DRIVE
22934,Sullivan,All,2024,3,SUBARU,SOLTERRA
22935,Sullivan,All,2024,3,TESLA,CYBERTRUCK
22936,Sullivan,All,2024,70,TESLA,MODEL 3
22937,Sullivan,All,2024,71,TESLA,MODEL S
22938,Sullivan,All,2024,50,TESLA,MODEL X
22939,Sullivan,All,2024,49,TESLA,MODEL Y
22940,Sullivan,All,2024,10,TOYOTA,BZ4X
22941,Sullivan,All,2024,4,TOYOTA,PRIUS PLUG-IN
22942,Sullivan,All,2024,26,TOYOTA,PRIUS PRIME
22943,Sullivan,All,2024,25,TOYOTA,RAV4 PRIME
22944,Sullivan,All,2024,2,VOLKSWAGEN,E-GOLF
22945,Sullivan,All,2024,21,VOLKSWAGEN,ID.4
22946,Sullivan,All,2024,4,VOLVO,C40
22947,Sullivan,All,2024,2,VOLVO,S60
22948,Sullivan,All,2024,8,VOLVO,XC40
22949,Sullivan,All,2024,31,VOLVO,XC60
22950,Sullivan,All,2024,37,VOLVO,XC90
22951,Sullivan,BEV,2024,1,ACURA,ZDX
22952,Sullivan,BEV,2024,4,AUDI,E-TRON
22953,Sullivan,BEV,2024,4,BMW,I3
22954,Sullivan,BEV,2024,11,BMW,I4
22955,Sullivan,BEV,2024,2,BMW,I5
22956,Sullivan,BEV,2024,5,BMW,I7
22957,Sullivan,BEV,2024,5,BMW,IX
22958,Sullivan,BEV,2024,3,CADILLAC,LYRIQ
22959,Sullivan,BEV,2024,4,CHEVROLET,BLAZER EV
22960,Sullivan,BEV,2024,11,CHEVROLET,BOLT EUV
22961,Sullivan,BEV,2024,34,CHEVROLET,BOLT EV
22962,Sullivan,BEV,2024,8,FIAT,500
22963,Sullivan,BEV,2024,4,FISKER,OCEAN
22964,Sullivan,BEV,2024,21,FORD,F-150
22965,Sullivan,BEV,2024,46,FORD,MUSTANG MACH-E
22966,Sullivan,BEV,2024,1,GEM,GEM
22967,Sullivan,BEV,2024,3,GENESIS,GV70
22968,Sullivan,BEV,2024,8,GMC,HUMMER EV PICKUP
22969,Sullivan,BEV,2024,6,GMC,HUMMER EV SUV
22970,Sullivan,BEV,2024,3,HONDA,PROLOGUE
22971,Sullivan,BEV,2024,51,HYUNDAI,IONIQ 5
22972,Sullivan,BEV,2024,2,HYUNDAI,IONIQ 5 N
22973,Sullivan,BEV,2024,12,HYUNDAI,IONIQ 6
22974,Sullivan,BEV,2024,10,HYUNDAI,KONA ELECTRIC
22975,Sullivan,BEV,2024,29,KIA,EV6
22976,Sullivan,BEV,2024,10,KIA,EV9
22977,Sullivan,BEV,2024,8,KIA,NIRO
22978,Sullivan,BEV,2024,7,LEXUS,RZ
22979,Sullivan,BEV,2024,7,LUCID,AIR
22980,Sullivan,BEV,2024,5,MERCEDES-BENZ,EQS-CLASS SEDAN
22981,Sullivan,BEV,2024,13,NISSAN,ARIYA
22982,Sullivan,BEV,2024,34,NISSAN,LEAF
22983,Sullivan,BEV,2024,15,PORSCHE,TAYCAN
22984,Sullivan,BEV,2024,7,RIVIAN,R1S
22985,Sullivan,BEV,2024,11,RIVIAN,R1T
22986,Sullivan,BEV,2024,4,SMART,FORTWO ELECTRIC DRIVE
22987,Sullivan,BEV,2024,3,SUBARU,SOLTERRA
22988,Sullivan,BEV,2024,3,TESLA,CYBERTRUCK
22989,Sullivan,BEV,2024,70,TESLA,MODEL 3
22990,Sullivan,BEV,2024,71,TESLA,MODEL S
22991,Sullivan,BEV,2024,50,TESLA,MODEL X
22992,Sullivan,BEV,2024,49,TESLA,MODEL Y
22993,Sullivan,BEV,2024,10,TOYOTA,BZ4X
22994,Sullivan,BEV,2024,2,VOLKSWAGEN,E-GOLF
22995,Sullivan,BEV,2024,21,VOLKSWAGEN,ID.4
22996,Sullivan,BEV,2024,4,VOLVO,C40
22997,Sullivan,BEV,2024,8,VOLVO,XC40
22998,Sullivan,PHEV,2024,7,AUDI,A3
22999,Sullivan,PHEV,2024,5,AUDI,Q5 E
23000,Sullivan,PHEV,2024,8,BMW,330E
23001,Sullivan,PHEV,2024,4,BMW,530E
23002,Sullivan,PHEV,2024,11,BMW,I3
23003,Sullivan,PHEV,2024,15,BMW,I8
23004,Sullivan,PHEV,2024,4,BMW,X3
23005,Sullivan,PHEV,2024,17,BMW,X5
23006,Sullivan,PHEV,2024,4,CADILLAC,ELR
23007,Sullivan,PHEV,2024,55,CHEVROLET,VOLT
23008,Sullivan,PHEV,2024,48,CHRYSLER,PACIFICA
23009,Sullivan,PHEV,2024,8,DODGE,HORNET
23010,Sullivan,PHEV,2024,15,FORD,C-MAX
23011,Sullivan,PHEV,2024,14,FORD,ESCAPE
23012,Sullivan,PHEV,2024,11,FORD,FUSION
23013,Sullivan,PHEV,2024,11,HONDA,CLARITY
23014,Sullivan,PHEV,2024,4,HYUNDAI,TUCSON
23015,Sullivan,PHEV,2024,13,JEEP,GRAND CHEROKEE
23016,Sullivan,PHEV,2024,30,JEEP,WRANGLER
23017,Sullivan,PHEV,2024,11,KIA,NIRO
23018,Sullivan,PHEV,2024,3,KIA,OPTIMA
23019,Sullivan,PHEV,2024,12,KIA,SORENTO
23020,Sullivan,PHEV,2024,5,KIA,SPORTAGE
23021,Sullivan,PHEV,2024,3,LAND ROVER,RANGE ROVER
23022,Sullivan,PHEV,2024,10,LEXUS,NX
23023,Sullivan,PHEV,2024,1,LEXUS,RX
23024,Sullivan,PHEV,2024,5,LINCOLN,AVIATOR
23025,Sullivan,PHEV,2024,5,LINCOLN,CORSAIR
23026,Sullivan,PHEV,2024,4,MAZDA,CX-90
23027,Sullivan,PHEV,2024,8,MERCEDES-BENZ,GLE-CLASS
23028,Sullivan,PHEV,2024,8,MINI,COUNTRYMAN
23029,Sullivan,PHEV,2024,28,MITSUBISHI,OUTLANDER
23030,Sullivan,PHEV,2024,13,PORSCHE,CAYENNE
23031,Sullivan,PHEV,2024,4,TOYOTA,PRIUS PLUG-IN
23032,Sullivan,PHEV,2024,26,TOYOTA,PRIUS PRIME
23033,Sullivan,PHEV,2024,25,TOYOTA,RAV4 PRIME
23034,Sullivan,PHEV,2024,2,VOLVO,S60
23035,Sullivan,PHEV,2024,31,VOLVO,XC60
23036,Sullivan,PHEV,2024,37,VOLVO,XC90
23037,Sumner,All,2019,4,BMW,530E
23038,Sumner,All,2019,15,BMW,I3
23039,Sumner,All,2019,3,BMW,I8
23040,Sumner,All,2019,12,BMW,X5
23041,Sumner,All,2019,10,CHEVROLET,BOLT EV
23042,Sumner,All,2019,65,CHEVROLET,VOLT
23043,Sumner,All,2019,12,CHRYSLER,PACIFICA
23044,Sumner,All,2019,4,FISKER,KARMA
23045,Sumner,All,2019,14,FORD,C-MAX
23046,Sumner,All,2019,30,FORD,FUSION
23047,Sumner,All,2019,7,HONDA,CLARITY
23048,Sumner,All,2019,4,HYUNDAI,SONATA
23049,Sumner,All,2019,1,MERCEDES-BENZ,GLC-CLASS
23050,Sumner,All,2019,4,MITSUBISHI,OUTLANDER
23051,Sumner,All,2019,35,NISSAN,LEAF
23052,Sumner,All,2019,8,PORSCHE,CAYENNE
23053,Sumner,All,2019,2,PORSCHE,PANAMERA
23054,Sumner,All,2019,15,TESLA,MODEL 3
23055,Sumner,All,2019,56,TESLA,MODEL S
23056,Sumner,All,2019,27,TESLA,MODEL X
23057,Sumner,All,2019,12,TOYOTA,PRIUS PLUG-IN
23058,Sumner,All,2019,14,TOYOTA,PRIUS PRIME
23059,Sumner,All,2019,6,VOLKSWAGEN,E-GOLF
23060,Sumner,All,2019,1,VOLVO,XC90
23061,Sumner,BEV,2019,4,BMW,I3
23062,Sumner,BEV,2019,10,CHEVROLET,BOLT EV
23063,Sumner,BEV,2019,35,NISSAN,LEAF
23064,Sumner,BEV,2019,15,TESLA,MODEL 3
23065,Sumner,BEV,2019,56,TESLA,MODEL S
23066,Sumner,BEV,2019,27,TESLA,MODEL X
23067,Sumner,BEV,2019,6,VOLKSWAGEN,E-GOLF
23068,Sumner,PHEV,2019,4,BMW,530E
23069,Sumner,PHEV,2019,11,BMW,I3
23070,Sumner,PHEV,2019,3,BMW,I8
23071,Sumner,PHEV,2019,12,BMW,X5
23072,Sumner,PHEV,2019,65,CHEVROLET,VOLT
23073,Sumner,PHEV,2019,12,CHRYSLER,PACIFICA
23074,Sumner,PHEV,2019,4,FISKER,KARMA
23075,Sumner,PHEV,2019,14,FORD,C-MAX
23076,Sumner,PHEV,2019,30,FORD,FUSION
23077,Sumner,PHEV,2019,7,HONDA,CLARITY
23078,Sumner,PHEV,2019,4,HYUNDAI,SONATA
23079,Sumner,PHEV,2019,1,MERCEDES-BENZ,GLC-CLASS
23080,Sumner,PHEV,2019,4,MITSUBISHI,OUTLANDER
23081,Sumner,PHEV,2019,8,PORSCHE,CAYENNE
23082,Sumner,PHEV,2019,2,PORSCHE,PANAMERA
23083,Sumner,PHEV,2019,12,TOYOTA,PRIUS PLUG-IN
23084,Sumner,PHEV,2019,14,TOYOTA,PRIUS PRIME
23085,Sumner,PHEV,2019,1,VOLVO,XC90
23086,Sumner,All,2020,1,AUDI,A3
23087,Sumner,All,2020,1,AUDI,E-TRON
23088,Sumner,All,2020,10,BMW,330E
23089,Sumner,All,2020,4,BMW,530E
23090,Sumner,All,2020,23,BMW,I3
23091,Sumner,All,2020,3,BMW,I8
23092,Sumner,All,2020,16,BMW,X5
23093,Sumner,All,2020,21,CHEVROLET,BOLT EV
23094,Sumner,All,2020,69,CHEVROLET,VOLT
23095,Sumner,All,2020,15,CHRYSLER,PACIFICA
23096,Sumner,All,2020,4,FISKER,KARMA
23097,Sumner,All,2020,18,FORD,C-MAX
23098,Sumner,All,2020,33,FORD,FUSION
23099,Sumner,All,2020,8,HONDA,CLARITY
23100,Sumner,All,2020,4,HYUNDAI,SONATA
23101,Sumner,All,2020,6,JAGUAR,I-PACE
23102,Sumner,All,2020,1,LINCOLN,AVIATOR
23103,Sumner,All,2020,2,MERCEDES-BENZ,GLC-CLASS
23104,Sumner,All,2020,4,MITSUBISHI,OUTLANDER
23105,Sumner,All,2020,36,NISSAN,LEAF
23106,Sumner,All,2020,4,PORSCHE,CAYENNE
23107,Sumner,All,2020,5,PORSCHE,PANAMERA
23108,Sumner,All,2020,3,PORSCHE,TAYCAN
23109,Sumner,All,2020,27,TESLA,MODEL 3
23110,Sumner,All,2020,66,TESLA,MODEL S
23111,Sumner,All,2020,31,TESLA,MODEL X
23112,Sumner,All,2020,4,TESLA,MODEL Y
23113,Sumner,All,2020,12,TOYOTA,PRIUS PLUG-IN
23114,Sumner,All,2020,16,TOYOTA,PRIUS PRIME
23115,Sumner,All,2020,6,VOLKSWAGEN,E-GOLF
23116,Sumner,All,2020,4,VOLVO,S90
23117,Sumner,All,2020,1,VOLVO,XC60
23118,Sumner,All,2020,6,VOLVO,XC90
23119,Sumner,BEV,2020,1,AUDI,E-TRON
23120,Sumner,BEV,2020,3,BMW,I3
23121,Sumner,BEV,2020,21,CHEVROLET,BOLT EV
23122,Sumner,BEV,2020,6,JAGUAR,I-PACE
23123,Sumner,BEV,2020,36,NISSAN,LEAF
23124,Sumner,BEV,2020,3,PORSCHE,TAYCAN
23125,Sumner,BEV,2020,27,TESLA,MODEL 3
23126,Sumner,BEV,2020,66,TESLA,MODEL S
23127,Sumner,BEV,2020,31,TESLA,MODEL X
23128,Sumner,BEV,2020,4,TESLA,MODEL Y
23129,Sumner,BEV,2020,6,VOLKSWAGEN,E-GOLF
23130,Sumner,PHEV,2020,1,AUDI,A3
23131,Sumner,PHEV,2020,10,BMW,330E
23132,Sumner,PHEV,2020,4,BMW,530E
23133,Sumner,PHEV,2020,20,BMW,I3
23134,Sumner,PHEV,2020,3,BMW,I8
23135,Sumner,PHEV,2020,16,BMW,X5
23136,Sumner,PHEV,2020,69,CHEVROLET,VOLT
23137,Sumner,PHEV,2020,15,CHRYSLER,PACIFICA
23138,Sumner,PHEV,2020,4,FISKER,KARMA
23139,Sumner,PHEV,2020,18,FORD,C-MAX
23140,Sumner,PHEV,2020,33,FORD,FUSION
23141,Sumner,PHEV,2020,8,HONDA,CLARITY
23142,Sumner,PHEV,2020,4,HYUNDAI,SONATA
23143,Sumner,PHEV,2020,1,LINCOLN,AVIATOR
23144,Sumner,PHEV,2020,2,MERCEDES-BENZ,GLC-CLASS
23145,Sumner,PHEV,2020,4,MITSUBISHI,OUTLANDER
23146,Sumner,PHEV,2020,4,PORSCHE,CAYENNE
23147,Sumner,PHEV,2020,5,PORSCHE,PANAMERA
23148,Sumner,PHEV,2020,12,TOYOTA,PRIUS PLUG-IN
23149,Sumner,PHEV,2020,16,TOYOTA,PRIUS PRIME
23150,Sumner,PHEV,2020,4,VOLVO,S90
23151,Sumner,PHEV,2020,1,VOLVO,XC60
23152,Sumner,PHEV,2020,6,VOLVO,XC90
23153,Sumner,All,2021,4,AUDI,A3
23154,Sumner,All,2021,8,AUDI,E-TRON
23155,Sumner,All,2021,3,AUDI,Q5 E
23156,Sumner,All,2021,8,BMW,330E
23157,Sumner,All,2021,5,BMW,530E
23158,Sumner,All,2021,22,BMW,I3
23159,Sumner,All,2021,2,BMW,X3
23160,Sumner,All,2021,15,BMW,X5
23161,Sumner,All,2021,8,CADILLAC,ELR
23162,Sumner,All,2021,2,CHEVROLET,BOLT EUV
23163,Sumner,All,2021,29,CHEVROLET,BOLT EV
23164,Sumner,All,2021,74,CHEVROLET,VOLT
23165,Sumner,All,2021,35,CHRYSLER,PACIFICA
23166,Sumner,All,2021,3,FIAT,500
23167,Sumner,All,2021,1,FISKER,KARMA
23168,Sumner,All,2021,15,FORD,C-MAX
23169,Sumner,All,2021,4,FORD,ESCAPE
23170,Sumner,All,2021,42,FORD,FUSION
23171,Sumner,All,2021,8,FORD,MUSTANG MACH-E
23172,Sumner,All,2021,8,HONDA,CLARITY
23173,Sumner,All,2021,4,HYUNDAI,SONATA
23174,Sumner,All,2021,8,JAGUAR,I-PACE
23175,Sumner,All,2021,6,JEEP,WRANGLER
23176,Sumner,All,2021,1,KARMA,REVERO
23177,Sumner,All,2021,6,KIA,NIRO
23178,Sumner,All,2021,1,KIA,SORENTO
23179,Sumner,All,2021,4,LINCOLN,AVIATOR
23180,Sumner,All,2021,3,MERCEDES-BENZ,B-CLASS
23181,Sumner,All,2021,9,MITSUBISHI,OUTLANDER
23182,Sumner,All,2021,40,NISSAN,LEAF
23183,Sumner,All,2021,6,PORSCHE,CAYENNE
23184,Sumner,All,2021,4,PORSCHE,PANAMERA
23185,Sumner,All,2021,9,PORSCHE,TAYCAN
23186,Sumner,All,2021,3,SMART,FORTWO
23187,Sumner,All,2021,2,SMART,FORTWO ELECTRIC DRIVE
23188,Sumner,All,2021,40,TESLA,MODEL 3
23189,Sumner,All,2021,73,TESLA,MODEL S
23190,Sumner,All,2021,30,TESLA,MODEL X
23191,Sumner,All,2021,16,TESLA,MODEL Y
23192,Sumner,All,2021,11,TOYOTA,PRIUS PLUG-IN
23193,Sumner,All,2021,21,TOYOTA,PRIUS PRIME
23194,Sumner,All,2021,4,TOYOTA,RAV4 PRIME
23195,Sumner,All,2021,6,VOLKSWAGEN,E-GOLF
23196,Sumner,All,2021,11,VOLKSWAGEN,ID.4
23197,Sumner,All,2021,4,VOLVO,S90
23198,Sumner,All,2021,2,VOLVO,XC40
23199,Sumner,All,2021,10,VOLVO,XC60
23200,Sumner,All,2021,11,VOLVO,XC90
23201,Sumner,BEV,2021,8,AUDI,E-TRON
23202,Sumner,BEV,2021,5,BMW,I3
23203,Sumner,BEV,2021,2,CHEVROLET,BOLT EUV
23204,Sumner,BEV,2021,29,CHEVROLET,BOLT EV
23205,Sumner,BEV,2021,3,FIAT,500
23206,Sumner,BEV,2021,8,FORD,MUSTANG MACH-E
23207,Sumner,BEV,2021,8,JAGUAR,I-PACE
23208,Sumner,BEV,2021,3,MERCEDES-BENZ,B-CLASS
23209,Sumner,BEV,2021,40,NISSAN,LEAF
23210,Sumner,BEV,2021,9,PORSCHE,TAYCAN
23211,Sumner,BEV,2021,3,SMART,FORTWO
23212,Sumner,BEV,2021,2,SMART,FORTWO ELECTRIC DRIVE
23213,Sumner,BEV,2021,40,TESLA,MODEL 3
23214,Sumner,BEV,2021,73,TESLA,MODEL S
23215,Sumner,BEV,2021,30,TESLA,MODEL X
23216,Sumner,BEV,2021,16,TESLA,MODEL Y
23217,Sumner,BEV,2021,6,VOLKSWAGEN,E-GOLF
23218,Sumner,BEV,2021,11,VOLKSWAGEN,ID.4
23219,Sumner,BEV,2021,2,VOLVO,XC40
23220,Sumner,PHEV,2021,4,AUDI,A3
23221,Sumner,PHEV,2021,3,AUDI,Q5 E
23222,Sumner,PHEV,2021,8,BMW,330E
23223,Sumner,PHEV,2021,5,BMW,530E
23224,Sumner,PHEV,2021,17,BMW,I3
23225,Sumner,PHEV,2021,2,BMW,X3
23226,Sumner,PHEV,2021,15,BMW,X5
23227,Sumner,PHEV,2021,8,CADILLAC,ELR
23228,Sumner,PHEV,2021,74,CHEVROLET,VOLT
23229,Sumner,PHEV,2021,35,CHRYSLER,PACIFICA
23230,Sumner,PHEV,2021,1,FISKER,KARMA
23231,Sumner,PHEV,2021,15,FORD,C-MAX
23232,Sumner,PHEV,2021,4,FORD,ESCAPE
23233,Sumner,PHEV,2021,42,FORD,FUSION
23234,Sumner,PHEV,2021,8,HONDA,CLARITY
23235,Sumner,PHEV,2021,4,HYUNDAI,SONATA
23236,Sumner,PHEV,2021,6,JEEP,WRANGLER
23237,Sumner,PHEV,2021,1,KARMA,REVERO
23238,Sumner,PHEV,2021,6,KIA,NIRO
23239,Sumner,PHEV,2021,1,KIA,SORENTO
23240,Sumner,PHEV,2021,4,LINCOLN,AVIATOR
23241,Sumner,PHEV,2021,9,MITSUBISHI,OUTLANDER
23242,Sumner,PHEV,2021,6,PORSCHE,CAYENNE
23243,Sumner,PHEV,2021,4,PORSCHE,PANAMERA
23244,Sumner,PHEV,2021,11,TOYOTA,PRIUS PLUG-IN
23245,Sumner,PHEV,2021,21,TOYOTA,PRIUS PRIME
23246,Sumner,PHEV,2021,4,TOYOTA,RAV4 PRIME
23247,Sumner,PHEV,2021,4,VOLVO,S90
23248,Sumner,PHEV,2021,10,VOLVO,XC60
23249,Sumner,PHEV,2021,11,VOLVO,XC90
23250,Sumner,All,2022,4,AUDI,A3
23251,Sumner,All,2022,13,AUDI,E-TRON
23252,Sumner,All,2022,3,AUDI,E-TRON GT
23253,Sumner,All,2022,3,AUDI,E-TRON SPORTBACK
23254,Sumner,All,2022,4,AUDI,Q5
23255,Sumner,All,2022,4,AUDI,Q5 E
23256,Sumner,All,2022,7,BMW,330E
23257,Sumner,All,2022,10,BMW,530E
23258,Sumner,All,2022,1,BMW,740E
23259,Sumner,All,2022,2,BMW,745E
23260,Sumner,All,2022,22,BMW,I3
23261,Sumner,All,2022,1,BMW,I4
23262,Sumner,All,2022,3,BMW,X3
23263,Sumner,All,2022,18,BMW,X5
23264,Sumner,All,2022,12,CADILLAC,ELR
23265,Sumner,All,2022,6,CHEVROLET,BOLT EUV
23266,Sumner,All,2022,31,CHEVROLET,BOLT EV
23267,Sumner,All,2022,78,CHEVROLET,VOLT
23268,Sumner,All,2022,43,CHRYSLER,PACIFICA
23269,Sumner,All,2022,4,FIAT,500
23270,Sumner,All,2022,16,FORD,C-MAX
23271,Sumner,All,2022,7,FORD,ESCAPE
23272,Sumner,All,2022,2,FORD,F-150
23273,Sumner,All,2022,2,FORD,FOCUS
23274,Sumner,All,2022,45,FORD,FUSION
23275,Sumner,All,2022,36,FORD,MUSTANG MACH-E
23276,Sumner,All,2022,2,GMC,HUMMER EV PICKUP
23277,Sumner,All,2022,7,HONDA,CLARITY
23278,Sumner,All,2022,5,HYUNDAI,IONIQ 5
23279,Sumner,All,2022,1,HYUNDAI,KONA
23280,Sumner,All,2022,4,HYUNDAI,SONATA
23281,Sumner,All,2022,8,JAGUAR,I-PACE
23282,Sumner,All,2022,3,JEEP,GRAND CHEROKEE
23283,Sumner,All,2022,18,JEEP,WRANGLER
23284,Sumner,All,2022,2,KARMA,REVERO
23285,Sumner,All,2022,12,KIA,EV6
23286,Sumner,All,2022,7,KIA,NIRO
23287,Sumner,All,2022,7,KIA,SORENTO
23288,Sumner,All,2022,2,LEXUS,NX
23289,Sumner,All,2022,7,LINCOLN,AVIATOR
23290,Sumner,All,2022,4,MERCEDES-BENZ,B-CLASS
23291,Sumner,All,2022,7,MERCEDES-BENZ,GLC-CLASS
23292,Sumner,All,2022,10,MITSUBISHI,OUTLANDER
23293,Sumner,All,2022,58,NISSAN,LEAF
23294,Sumner,All,2022,12,PORSCHE,CAYENNE
23295,Sumner,All,2022,4,PORSCHE,PANAMERA
23296,Sumner,All,2022,12,PORSCHE,TAYCAN
23297,Sumner,All,2022,5,RIVIAN,R1T
23298,Sumner,All,2022,1,SMART,FORTWO
23299,Sumner,All,2022,2,SMART,FORTWO ELECTRIC DRIVE
23300,Sumner,All,2022,52,TESLA,MODEL 3
23301,Sumner,All,2022,94,TESLA,MODEL S
23302,Sumner,All,2022,48,TESLA,MODEL X
23303,Sumner,All,2022,30,TESLA,MODEL Y
23304,Sumner,All,2022,16,TOYOTA,PRIUS PLUG-IN
23305,Sumner,All,2022,24,TOYOTA,PRIUS PRIME
23306,Sumner,All,2022,17,TOYOTA,RAV4 PRIME
23307,Sumner,All,2022,8,VOLKSWAGEN,E-GOLF
23308,Sumner,All,2022,27,VOLKSWAGEN,ID.4
23309,Sumner,All,2022,4,VOLVO,XC40
23310,Sumner,All,2022,13,VOLVO,XC60
23311,Sumner,All,2022,15,VOLVO,XC90
